Year,Age,E_F,E_H,E_Tot,D_F,D_H,D_Tot,m_F,m_H,m_Tot
2019,76,252712.02,207094.32,459806.34,3864,6171,10035,0.015290131431025719,0.029798016671823736,0.021824405466005534
2019,77,232076.45,186629.84,418706.3,4131,6077,10208,0.017800168866767826,0.03256178111710325,0.024379857671116962
2019,78,207548.55,163019.29,370567.85,4084,5923,10007,0.019677323691252,0.036333123521762364,0.027004501334910735
2019,79,234273.73,177949.39,412223.12,5146,7135,12281,0.021965757748425314,0.0400956698980536,0.029792118404227304
2019,80,229300.97,168361.63,397662.59,6037,7599,13636,0.026327843270789478,0.045134987110780525,0.03429037667335014
2019,81,223527.16,160075.55,383602.71,6678,8025,14703,0.02987556411489324,0.05013257802331462,0.03832871775071662
2019,82,217872.09,151159.47,369031.56,7406,8350,15756,0.03399242188386773,0.0552396750266457,0.04269553530868742
2019,83,211614.31,140158.36,351772.66,8395,8875,17270,0.039671230173422584,0.06332123178381939,0.0490942076055598
2019,84,206603.45,129060.81,335664.25,9516,9579,19095,0.046059250220652166,0.07422082660104179,0.056887202018088015
2019,85,196714.87,118138.42,314853.28,10367,9866,20233,0.05270064230528175,0.08351220542817485,0.06426167769317823
2019,86,182996.38,104782.59,287778.97,11355,10213,21568,0.06205040777309365,0.0974684821209325,0.07494640765445787
2019,87,171334.7,92804.65,264139.36,12770,10438,23208,0.07453247941018369,0.11247281251532117,0.08786271004821092
2019,88,159634.15,81244.4,240878.55,13842,10359,24201,0.08671076959410001,0.12750417259528044,0.10046971803840567
2019,89,141336.97,67597.34,208934.31,14070,9738,23808,0.09954932527561614,0.14405892302862805,0.11394969069464943
2019,90,125020.91,55571.5,180592.41,14071,9042,23113,0.1125491727743783,0.16270930243020254,0.12798433776923404
2019,91,109323.3,45355.0,154678.3,14365,8408,22773,0.13139925340709618,0.1853819865505457,0.147228150296454
2019,92,93235.35,35631.72,128867.07,13855,7469,21324,0.14860243459160072,0.20961660004063795,0.16547283957026415
2019,93,78620.2,27383.5,106003.7,13479,6424,19903,0.17144448882093916,0.23459382474847992,0.18775759714047718
2019,94,64255.7,20569.43,84825.14,12578,5419,17997,0.19574917089067587,0.26344920593327087,0.21216587440940268
2019,95,50412.51,14843.13,65255.64,11033,4273,15306,0.21885440736832978,0.2878772873376438,0.23455443851290095
2019,96,39375.82,10489.09,49864.92,9682,3367,13049,0.24588694279890552,0.3210002011613972,0.2616869735276824
2019,97,30259.89,7354.94,37614.83,8214,2693,10907,0.27144844214569186,0.36614846620094793,0.2899654205535423
2019,98,22103.21,4934.85,27038.06,6579,1859,8438,0.2976490745009435,0.3767085119101897,0.31207860327257203
2019,99,13382.04,2718.13,16100.17,4439,1199,5638,0.33171325149229863,0.4411120880899736,0.3501826378230789
2019,100,5616.38,983.95,6600.33,2067,464,2531,0.368030653196543,0.4715686772701865,0.38346567520108843
2020,0,327637.79,341250.43,668888.23,1051,1300,2351,0.0032078106740983697,0.0038095190092507724,0.0035147875153970043
2020,1,331709.47,349167.45,680876.92,70,66,136,0.00021102804209961206,0.00018902105565682024,0.00019974241453213012
2020,2,336626.5,352462.88,689089.37,49,65,114,0.000145561921001466,0.00018441658310231138,0.00016543572570274883
2020,3,346611.37,362161.32,708772.7,27,33,60,7.78970407116189e-05,9.111961487217906e-05,8.465337335932945e-05
2020,4,357683.04,375564.77,733247.81,26,45,71,7.269005541889825e-05,0.00011981954537429055,9.682947433555921e-05
2020,5,370182.78,385679.93,755862.71,23,27,50,6.213146921636927e-05,7.000623548132256e-05,6.614957893610071e-05
2020,6,380206.97,396094.28,776301.25,21,26,47,5.5233074764515764e-05,6.56409378090489e-05,6.054350678940682e-05
2020,7,382539.26,401421.19,783960.45,18,29,47,4.705399388287623e-05,7.224332128555546e-05,5.995200395632204e-05
2020,8,387302.29,406401.83,793704.12,23,31,54,5.9385138156554666e-05,7.627918407749296e-05,6.803542861790864e-05
2020,9,396031.0,415141.36,811172.37,18,36,54,4.545098742270176e-05,8.671744968990804e-05,6.657031476552881e-05
2020,10,398270.18,417394.95,815665.13,21,24,45,5.2728024980429116e-05,5.749949777782409e-05,5.5169699359343704e-05
2020,11,394018.25,415653.91,809672.16,28,30,58,7.106269823796233e-05,7.217543075680439e-05,7.163393144207898e-05
2020,12,397149.29,416922.1,814071.4,28,43,71,7.050245513469256e-05,0.00010313677303266007,8.72159370787378e-05
2020,13,397822.38,416959.0,814781.38,31,48,79,7.79242233682278e-05,0.00011511923234658564,9.695852401536226e-05
2020,14,394933.71,415748.79,810682.5,29,58,87,7.343004475358661e-05,0.00013950732123598004,0.00010731698291254591
2020,15,392730.25,414863.61,807593.86,37,67,104,9.42122487381606e-05,0.00016149885983010175,0.00012877760115709646
2020,16,385636.13,408076.69,793712.82,40,87,127,0.00010372472102134206,0.00021319522073167177,0.0001600074949022494
2020,17,387150.31,410268.15,797418.46,41,116,157,0.00010590202032900349,0.00028274190916355557,0.0001968853342070862
2020,18,385824.94,410953.07,796778.01,84,180,264,0.00021771531928444025,0.000438006218082274,0.00033133444533691385
2020,19,388524.59,415171.99,803696.58,58,198,256,0.0001492827004849294,0.00047691078581674066,0.0003185281689266365
2020,20,377745.78,399967.86,777713.64,72,206,278,0.00019060437948506003,0.0005150413835751703,0.0003574580484405545
2020,21,365494.01,382518.83,748012.85,65,218,283,0.00017784149184825218,0.0005699065847294367,0.0003783357465048896
2020,22,359700.75,373500.18,733200.94,81,201,282,0.0002251871868490683,0.0005381523510912365,0.00038461489151936986
2020,23,358610.61,369057.69,727668.3,89,191,280,0.0002481800524529935,0.0005175342640875468,0.0003847907075242937
2020,24,359921.99,365297.81,725219.8,64,196,260,0.0001778163095841963,0.0005365485218758908,0.00035851199870715056
2020,25,354278.95,356568.24,710847.18,74,225,299,0.00020887495573756215,0.000631015258117212,0.00042062486623355524
2020,26,352140.27,349660.71,701800.97,63,225,288,0.0001789059797108692,0.0006434809332738585,0.0004103727585329499
2020,27,361955.32,357939.33,719894.64,81,228,309,0.0002237845267752937,0.0006369794568258257,0.0004292294772468371
2020,28,377007.94,369972.1,746980.04,95,264,359,0.00025198408288164964,0.0007135673203465884,0.0004806018645424582
2020,29,384904.85,377643.72,762548.57,109,266,375,0.0002831868707292205,0.0007043675981160233,0.0004917719536212625
2020,30,393500.22,383259.98,776760.2,128,264,392,0.00032528571394445474,0.0006888274638014645,0.0005046602542200283
2020,31,399941.68,385789.94,785731.63,139,316,455,0.00034755067288810707,0.0008190986006529875,0.0005790781262044904
2020,32,406494.36,388368.19,794862.55,130,272,402,0.0003198076352154062,0.0007003663199089504,0.0005057478176572792
2020,33,411835.88,391431.06,803266.94,164,368,532,0.0003982168819287916,0.0009401400083069545,0.0006622954008290196
2020,34,415238.47,394201.69,809440.17,159,400,559,0.000382912498449385,0.001014708993256726,0.0006906007642294303
2020,35,413660.04,393320.62,806980.66,185,406,591,0.00044722714816736956,0.0010322367538218567,0.000732359558654107
2020,36,404073.12,384033.22,788106.33,186,423,609,0.0004603127275578242,0.0011014672116125789,0.0007727383689457234
2020,37,416510.25,397838.34,814348.59,198,443,641,0.0004753784570727851,0.0011135176162257261,0.000787132203421633
2020,38,431166.66,413849.32,845015.99,231,504,735,0.000535755709868662,0.0012178345490576135,0.0008698060258007662
2020,39,436399.81,419515.64,855915.45,267,553,820,0.0006118242810417355,0.001318186849958681,0.0009580385539249233
2020,40,425480.76,409029.9,834510.67,287,587,874,0.0006745310880802225,0.0014351029105696184,0.0010473203416320608
2020,41,406241.29,392734.52,798975.81,318,602,920,0.0007827860137013645,0.001532842083756732,0.0011514741604004256
2020,42,404373.33,393442.95,797816.28,335,668,1003,0.0008284423703215046,0.0016978319220105481,0.0012571816659344179
2020,43,396527.55,387434.32,783961.87,383,726,1109,0.0009658849681440798,0.001873866001339272,0.0014146096161539081
2020,44,391732.28,384066.79,775799.06,410,769,1179,0.0010466331750858008,0.0020022559097077884,0.0015197234191028795
2020,45,414844.37,408249.83,823094.2,470,961,1431,0.0011329549922540832,0.002353950765882744,0.001738561637294978
2020,46,431077.08,424247.31,855324.38,536,1007,1543,0.001243397120533525,0.002373615521569247,0.00180399394204103
2020,47,452120.15,445465.54,897585.69,655,1212,1867,0.001448729944905132,0.0027207491739989586,0.002080024248158413
2020,48,451570.23,446809.03,898379.26,717,1373,2090,0.0015877928888270603,0.00307290119002295,0.00232641167606652
2020,49,449211.13,441602.18,890813.31,807,1486,2293,0.0017964826472576492,0.0033650196201477087,0.002574052244459616
2020,50,437091.92,427389.7,864481.62,879,1554,2433,0.002011018643401141,0.0036360258564958397,0.0028144033877782154
2020,51,434327.38,421700.75,856028.14,910,1776,2686,0.0020951937223022874,0.004211517290400835,0.003137747317512249
2020,52,430379.44,418000.87,848380.31,1035,1831,2866,0.002404854655696378,0.004380373658073965,0.003378201929273912
2020,53,434506.22,420256.05,854762.27,1105,2001,3106,0.002543116643991886,0.004761382971167221,0.0036337588929843613
2020,54,441951.57,426376.09,868327.66,1193,2239,3432,0.002699390795240302,0.005251232544489068,0.003952425055767542
2020,55,446165.8,427382.54,873548.34,1321,2440,3761,0.002960782740407266,0.0057091709923386205,0.004305428592537878
2020,56,446048.94,425289.2,871338.15,1406,2701,4107,0.003152120482564088,0.006350972467676113,0.004713439897013576
2020,57,436657.62,414069.63,850727.25,1540,2951,4491,0.0035267906237385713,0.0071268206750637565,0.005279012750561358
2020,58,427651.85,403440.0,831091.85,1638,3075,4713,0.003830218435860853,0.007621951219512195,0.005670853347918164
2020,59,430396.01,403199.94,833595.94,1772,3385,5157,0.004117138539458115,0.008395338550893633,0.006186450476234326
2020,60,427245.78,396927.97,824173.75,1920,3714,5634,0.004493900442972192,0.009356861397295838,0.006835937203775296
2020,61,425374.29,391328.59,816702.88,2038,3932,5970,0.004791074702704764,0.010047821959545556,0.007309879940670712
2020,62,416629.5,381006.59,797636.09,2134,4357,6491,0.005122056887474363,0.011435497742965548,0.008137796272483106
2020,63,414832.12,376389.51,791221.63,2317,4514,6831,0.005585391989414898,0.01199289533866127,0.008633484906119161
2020,64,412047.92,369863.91,781911.82,2527,4752,7279,0.006132781837607626,0.012847968865088785,0.00930923387243334
2020,65,409758.25,365649.63,775407.88,2682,5091,7773,0.0065453227604325235,0.013923164642611563,0.010024401609124736
2020,66,403009.87,358369.14,761379.01,2813,5399,8212,0.00697997793453545,0.015065471318205579,0.010785692660479306
2020,67,403844.5,355802.02,759646.51,2911,5644,8555,0.007208219995567601,0.015862754236190116,0.011261817025921701
2020,68,399925.26,351109.57,751034.83,3187,6161,9348,0.007968989005595695,0.017547228917742116,0.012446826201123057
2020,69,399152.0,351475.52,750627.52,3402,6479,9881,0.00852306890608089,0.018433716237193417,0.013163652726188349
2020,70,403298.54,352989.06,756287.6,3926,6919,10845,0.00973472405826215,0.01960117404205105,0.014339782907983684
2020,71,400354.3,347364.15,747718.45,3972,7334,11306,0.009921212286217482,0.021113289900526577,0.015120664736840452
2020,72,390766.97,338220.71,728987.68,4249,7808,12057,0.010873488104688071,0.023085517146481063,0.016539374163360345
2020,73,378489.69,322843.64,701333.33,4535,7977,12512,0.011981832318867127,0.02470855551002956,0.017840304267301828
2020,74,321574.4,270317.07,591891.47,4347,7357,11704,0.01351786709389802,0.027216187272228128,0.019773895373082502
2020,75,269425.67,223307.55,492733.22,4185,6662,10847,0.015533041079567511,0.029833294933377757,0.022013940931362413
2020,76,264221.48,215902.31,480123.79,4491,7132,11623,0.016997104096154486,0.03303345851186122,0.02420834010328878
2020,77,247873.27,200333.95,448207.22,4726,7293,12019,0.019066194592099423,0.03640421406356736,0.026815721531661185
2020,78,227359.68,180284.2,407643.89,4850,7167,12017,0.02133183860920283,0.03975389967617794,0.02947916133368269
2020,79,202956.17,156586.64,359542.8,5054,7124,12178,0.024901928332605013,0.045495579954969334,0.03387079368575869
2020,80,228213.85,169522.98,397736.83,6345,8378,14723,0.027802869983570233,0.049421028346717355,0.037016939064959106
2020,81,221753.33,159764.07,381517.39,7236,8821,16057,0.03263085158630989,0.0552126645246331,0.042087203416861285
2020,82,215581.1,151089.98,366671.08,7936,9388,17324,0.03681213241791604,0.062135159459283794,0.047246704048762175
2020,83,209394.47,141422.8,350817.27,8834,9955,18789,0.042188315670418614,0.07039176144157802,0.0535577966272869
2020,84,202821.62,129778.43,332600.06,9909,10499,20408,0.04885573835767607,0.08089942219211621,0.06135897870854263
2020,85,195865.42,118620.92,314486.34,11149,11053,22202,0.05692173738478185,0.09317917952415139,0.07059766093497097
2020,86,184654.3,106947.47,291601.77,12486,11174,23660,0.06761824663709429,0.10448119997602562,0.08113805344871534
2020,87,171063.8,93656.87,264720.68,13476,11531,25007,0.07877762565779552,0.12311963874086333,0.09446560805147525
2020,88,157683.98,81764.72,239448.7,14774,11638,26412,0.09369372843075117,0.14233522722269457,0.11030337604672732
2020,89,144996.66,70488.08,215484.73,15403,11410,26813,0.10623003316076383,0.16187134051601348,0.12443109077845098
2020,90,126704.32,57538.94,184243.26,15860,10462,26322,0.12517331690032352,0.18182469124387762,0.14286547035696176
2020,91,110061.85,46416.42,156478.27,15904,9395,25299,0.14450056945253964,0.2024068206897473,0.16167740095797328
2020,92,94555.26,36899.71,131454.97,15250,8526,23776,0.16128135018612397,0.23105872647779618,0.18086801891172316
2020,93,79071.54,28296.21,107367.75,14473,7158,21631,0.18303677909902857,0.252966740068723,0.20146645524377665
2020,94,65140.7,21108.66,86249.37,13786,6224,20010,0.2116342010448153,0.29485528688225593,0.23200169462107376
2020,95,51902.45,15392.81,67295.26,12132,4938,17070,0.23374619117209305,0.3207991263453522,0.2536582814302226
2020,96,39698.57,10771.81,50470.38,10358,3914,14272,0.2609161992484868,0.3633558334207529,0.282779721492091
2020,97,30219.79,7368.92,37588.7,8712,2767,11479,0.2882879066995502,0.3754960021278559,0.30538433092924205
2020,98,22546.21,4995.66,27541.87,7218,2096,9314,0.32014249845095916,0.41956418170972404,0.33817602072771386
2020,99,15974.5,3235.04,19209.54,5459,1503,6962,0.34173213559109833,0.4646001285919185,0.36242408719833996
2020,100,9395.57,1687.66,11083.23,3648,860,4508,0.38826808804574925,0.5095813137717312,0.4067406342735827
2021,0,318872.14,331775.63,650647.78,1069,1338,2407,0.003352440887435321,0.004032845932656356,0.003699390167749439
2021,1,328596.26,343332.12,671928.38,70,84,154,0.00021302737894825704,0.0002446610588021884,0.0002291910932531232
2021,2,333019.22,349747.39,682766.61,52,59,111,0.0001561471436993937,0.00016869318167034785,0.00016257385521532754
2021,3,339347.2,355190.82,694538.03,35,41,76,0.00010313920374177244,0.0001154309111930314,0.00010942525350267716
2021,4,349572.07,366904.59,716476.65,28,46,74,8.009793230906577e-05,0.00012537319306907553,0.00010328319841267681
2021,5,360779.61,378767.47,739547.08,23,43,66,6.375083115146114e-05,0.00011352611669634672,8.924381122564909e-05
2021,6,372691.19,389166.13,761857.32,25,36,61,6.707966453406102e-05,9.250548088550254e-05,8.006748560215974e-05
2021,7,382583.26,399289.89,781873.15,18,36,54,4.704858231382105e-05,9.016005889856114e-05,6.906491161641757e-05
2021,8,384796.44,403461.72,788258.16,21,30,51,5.457430947126226e-05,7.435649657171938e-05,6.469961566905949e-05
2021,9,389610.29,408717.21,798327.5,11,27,38,2.8233340551657402e-05,6.606034524457631e-05,4.759951273130388e-05
2021,10,398257.78,416952.62,815210.4,22,27,49,5.52406032093083e-05,6.475555903689968e-05,6.010718214586075e-05
2021,11,399889.99,420009.07,819899.06,17,29,46,4.2511691778031255e-05,6.904612798004577e-05,5.610446729869406e-05
2021,12,396599.1,418271.94,814871.04,32,38,70,8.06860126510625e-05,9.08499862553534e-05,8.590316327844955e-05
2021,13,398540.58,419288.45,817829.02,28,54,82,7.025633374649076e-05,0.00012878961965205577,0.00010026545646423748
2021,14,400073.23,420652.24,820725.46,42,47,89,0.00010498078064358369,0.00011173124859622762,0.00010844064713186795
2021,15,398010.93,421230.06,819240.99,43,65,108,0.00010803723405284373,0.00015430997493388768,0.00013182934120520507
2021,16,393548.61,417708.67,811257.28,46,96,142,0.00011688517969864003,0.0002298252511732639,0.0001750369500536254
2021,17,384281.81,408663.16,792944.98,37,119,156,9.62835061071457e-05,0.00029119336325789683,0.00019673496135885746
2021,18,383828.19,408340.46,792168.65,64,134,198,0.00016674127035849035,0.00032815753795252127,0.00024994677585385384
2021,19,380976.5,405670.0,786646.49,82,190,272,0.0002152363728471441,0.0004683609830650529,0.00034577158031938844
2021,20,383792.66,407277.3,791069.96,87,214,301,0.00022668489803843566,0.0005254405290940595,0.00038049732036342273
